Date,GLD,GDX,USO
2025-02-25,268.6199951171875,40.380001068115234,74.12999725341797
2025-02-26,269.0299987792969,40.86000061035156,73.8499984741211
2025-02-27,264.92999267578125,39.459999084472656,75.27999877929688
2025-02-28,263.2699890136719,39.720001220703125,75.22000122070312
2025-03-03,266.739990234375,39.709999084472656,73.31999969482422
2025-03-04,269.05999755859375,40.279998779296875,73.30999755859375
2025-03-05,269.6199951171875,41.70000076293945,71.41999816894531
2025-03-06,268.25,41.36000061035156,71.12999725341797
2025-03-07,268.3900146484375,41.63999938964844,72.08999633789062
2025-03-10,266.0400085449219,40.5099983215332,70.88999938964844
